geoid,avgbrdist,medbrdist,stdbrdist,count,areasqft,countbldg,bldgareaft,pctcbbldg,dist_bldg_hght,avgbrdist_meters,avgbrdist_logtran
3.6061E+14,9.526916589,0,22.90962306,180118,126528,21,65229.04379,0.515530505,14.633829,2.903804176,209844.3024
3.6061E+14,8.832691199,0,22.69734497,76186,111265,20,53229.07241,0.478399069,19.042048,2.692204277,194552.9706
3.6061E+14,9.795185844,0,23.36215548,131787,195959,13,103126.2858,0.526264605,14.05276,2.985572645,215753.326
3.6061E+14,10.54787481,0,23.45510405,127144,133740,3,70230.65956,0.525128305,33.604902,3.214992244,232332.4038
3.6061E+14,9.425533096,0,22.7807147,94398,132677,20,71834.97264,0.541427472,23.468993,2.872902488,207611.1823
3.6061E+14,9.251668875,0,22.27499354,134663,135553,13,64263.61256,0.474084768,17.524504,2.819908673,203781.568
3.6061E+14,9.814822122,0,23.69654675,100006,133821,18,69919.73292,0.522487001,17.746393,2.991557783,216185.8437
3.6061E+14,14.39411242,0,25.79027865,177822,75640.2,1,30929.11689,0.408897873,41.612167,4.387325464,317051.4248
3.6061E+14,10.25831071,0,23.042115,139379,133949,26,68011.39199,0.507740946,21.206718,3.126733104,225954.3299
3.6061E+14,8.946296926,0,23.2071447,71334,194915,31,96121.95396,0.493148059,15.562474,2.726831303,197055.3032
3.6061E+14,9.541735969,0,23.37792862,162144,133507,16,66651.28024,0.499234349,18.055941,2.908321123,210170.7209
3.6061E+14,11.07339863,0,24.06250275,51075,99055.1,20,47630.22882,0.4808458,18.943722,3.375171903,243907.8362
3.6061E+14,7.056717097,0,23.51993085,6382,126422,23,53258.82453,0.421278136,8.465479,2.150887371,155434.5378
3.6061E+14,7.02961934,0,22.83906046,33162,218277,30,79070.97275,0.362250593,8.040904,2.142627975,154837.6699
3.6061E+14,7.630034967,0,22.89230077,11698,74032,10,26774.47595,0.361660849,8.013519,2.325634658,168062.7042
3.6061E+14,10.18504626,0,20.85506223,5596,64945.7,1,25679.59253,0.395400966,38.26355,3.104402099,224340.573
3.6061E+14,6.264758645,0,19.20383331,3256,107402,5,50348.77045,0.468788016,9.455387,1.909498435,137990.492
3.6061E+14,8.141203975,0,21.08936841,1625,127861,11,63736.28555,0.49848105,7.393238,2.481438971,179321.9509
3.6061E+14,6.848785224,0,20.40721634,6480,205197,12,81249.49669,0.395958502,7.926674,2.087509736,150854.5335
3.6061E+14,7.981963898,0,26.43400597,1851,145483,4,72466.73019,0.498111327,11.070651,2.432902596,175814.4548
3.6061E+14,6.434832089,0,20.71264311,4856,188591,19,63711.07953,0.337826723,5.998451,1.961336821,141736.6089
3.6061E+14,6.766923456,0,19.88804034,27837,102678,3,51372.65689,0.500327791,17.258884,2.062558269,149051.408
3.6061E+14,18.1975495,0,38.01633608,2419,47280,1,19523.198,0.4129272,58.129026,5.546613087,400827.7016
3.6061E+14,9.634944557,0,23.49392796,165104,108223,13,55558.92114,0.513374432,15.661667,2.936731101,212223.7767
3.6061E+14,8.878854925,0,21.53547826,73135,89641.9,23,40604.61694,0.452964707,10.072448,2.706274981,195569.7943
3.6061E+14,6.329421678,0,19.48944523,120013,54781.4,14,23131.72704,0.422255128,6.61382,1.929207727,139414.7901
3.6061E+14,8.857190136,0,23.74208212,46739,109923,40,51636.76864,0.469753997,7.690282,2.699671553,195092.5956
3.6061E+14,6.669515777,0,20.14251664,102178,67280.1,20,33042.80034,0.491122937,8.328104,2.032868409,146905.8611
3.6061E+14,10.79532436,0,24.21633473,51726,92226,14,45006.49801,0.488002277,22.533424,3.290414865,237782.8428
3.6061E+14,10.56718379,0,23.35538565,126413,133641,5,61981.7353,0.463792813,26.993906,3.220877618,232757.7122
3.6061E+14,9.7718576,0,23.17976201,153775,135038,25,61889.41941,0.458311138,14.027091,2.978462196,215239.4872
3.6061E+14,17.6068897,0,30.05202871,254367,176914,13,101278.5964,0.572473611,26.180127,5.36657998,387817.5537
3.6061E+14,7.80940142,0,21.84681268,34660,102169,46,41621.2237,0.407376246,7.391718,2.380305553,172013.5133
3.6061E+14,7.150140551,0,22.60502236,14585,116270,22,49349.3624,0.424437623,8.979605,2.17936284,157492.3263
3.6061E+14,6.992958348,0,21.65390939,41773,186787,25,84855.09672,0.454288022,8.402237,2.131453704,154030.1579
3.6061E+14,15.39827151,0,30.48487928,10514,127834,1,57039.473,0.446199548,19.159719,4.693393155,339169.5006
3.6061E+14,9.872109871,0,22.7679911,104183,106533,20,60309.80722,0.566113854,17.91422,3.009019089,217447.6904
3.6061E+14,8.533463135,0,22.04861119,122387,157333,49,66914.42679,0.425304461,7.080983,2.600999564,187962.0339
3.6061E+14,8.283770125,0,21.09428444,71388,99266.4,27,54579.77837,0.549831346,11.357539,2.524893134,182462.1793
3.6061E+14,7.583768235,0,20.64356153,62452,57333.3,8,22742.06704,0.396664191,14.599943,2.311532558,167043.6116
3.6061E+14,9.287440624,0,21.60080554,89600,133639,1,77677.61651,0.581249609,21.39446,2.830811902,204569.4932
3.6061E+14,9.728065737,0,23.09838596,87252,107179,13,46952.62603,0.438076732,17.733481,2.965114436,214274.9072
3.6061E+14,6.767603615,0,23.4445771,6182,119407,18,47185.06845,0.395161661,7.788542,2.062765582,149066.3895
3.6061E+14,7.284815317,0,21.01521143,1765,104763,7,35519.22821,0.339043634,5.727464,2.220411709,160458.7354
3.6061E+14,8.420936508,0,20.35631165,21152,38784.4,7,17512.16323,0.451525954,10.667412,2.566701448,185483.4699
3.6061E+14,6.253343683,0,20.04763042,91674,62764.3,11,33503.29921,0.533795473,14.788088,1.906019155,137739.0607
3.6061E+14,6.755088265,0,20.77812406,37737,49834.5,21,21660.72249,0.434653152,6.615599,2.058950903,148790.7206
3.6061E+14,10.34985213,0,24.544917,67473,149875,2,59440.50254,0.396600517,49.594295,3.154634928,227970.6638
3.6061E+14,11.71821593,0,24.70403968,200221,132674,1,51663.84866,0.38940447,34.16986,3.571712215,258110.8823
3.6061E+14,9.647707459,0,23.01373633,22622,245955,1,161264.5449,0.65566687,34.91728,2.940621233,212504.8983
3.6061E+14,7.230707217,0,20.98835854,1747,115692,12,48289.28774,0.41739522,6.738178,2.20391956,159266.9252
3.6061E+14,7.025077068,0,24.81565453,4244,131747,4,49509.74877,0.375794126,5.616066,2.14124349,154737.6197
3.6061E+14,9.070012071,0,23.74888169,32123,75181.8,17,40339.10385,0.536554111,12.82743,2.764539679,199780.3106
3.6061E+14,7.234955753,0,20.82276037,28460,46455,9,20136.79782,0.433468902,9.104045,2.205214514,159360.5054
3.6061E+14,7.832540971,0,21.7149782,26577,71055.4,14,37380.28493,0.526072402,15.566364,2.387358488,172523.1958
3.6061E+14,6.936044721,0,20.64052948,23932,33593.6,1,14084.27946,0.419254842,11.485111,2.114106431,152776.5518
3.6061E+14,9.759830856,0,25.36529312,7824,129556,3,60345.36835,0.465785979,63.218855,2.974796445,214974.5805
3.6061E+14,9.168529516,0,20.926464,19603,38488.1,2,17950.04248,0.466379023,19.377559,2.794567797,201950.3018
3.6061E+14,8.87522151,0,21.96248581,58549,122963,29,70380.39885,0.572370541,13.989264,2.705167516,195489.763
3.6061E+14,12.21427913,0,28.0098974,20089,43667.8,1,22975.25475,0.526137217,88.58703,3.722912279,269037.4015
3.6061E+14,8.994696784,0,25.56640177,7003,167474,2,76447.11851,0.456471563,41.874352,2.74158358,198121.381
3.6061E+14,8.243195912,0,22.32647111,21023,99833,26,51732.59231,0.518191303,10.618289,2.512526114,181568.4728
3.6061E+14,7.561479741,0,20.51848614,138208,187607,26,99423.95392,0.529958658,9.90951,2.304739025,166552.6749
3.6061E+14,7.13665267,0,21.88821591,142479,194188,55,85159.58007,0.438541929,7.964246,2.175251734,157195.2359
3.6061E+14,7.063657144,0,21.21344688,141058,200494,15,75192.81489,0.375037731,5.148362,2.153002697,155587.4025
3.6061E+14,9.365482838,0,21.17707223,72497,87041.2,21,39848.94084,0.457816997,8.639898,2.854599169,206288.4874
3.6061E+14,5.906433373,0,19.61001494,118440,132914,3,68643.76047,0.516452446,29.958445,1.800280892,130097.8527
3.6061E+14,9.328145926,0,22.55667943,112271,123586,15,56892.42852,0.460346872,12.847686,2.843218878,205466.0872
3.6061E+14,11.760916,0,24.11174614,142388,183242,11,92053.07214,0.502357932,19.22341,3.584727195,259051.4139
3.6061E+14,9.097935575,0,22.83159685,84245,177924,34,84966.60004,0.477544345,14.849043,2.773050763,200395.3667
3.6061E+14,8.949804286,0,22.55169768,257367,206288,18,112351.489,0.544634147,23.662497,2.727900346,197132.558
3.6061E+14,9.984554805,0,21.83553622,122383,137140,30,81605.57482,0.595053047,11.083032,3.043292305,219924.4549
3.6061E+14,8.668136427,0,22.10581479,170904,183199,33,93519.50862,0.510480454,13.095579,2.642047983,190928.4105
3.6061E+14,9.058144355,0,22.85904526,140790,130853,15,76802.10803,0.586934255,22.285206,2.760922399,199518.9068
3.6061E+14,5.865736652,0,19.26901133,101704,77541.8,17,38349.96211,0.494571471,4.817767,1.787876532,129201.4477
3.6061E+14,11.17588477,0,24.67911781,184366,130181,17,69423.5239,0.533284611,22.912577,3.406409677,246165.2435
3.6061E+14,9.246492578,0,23.29304148,41711,108779,38,53954.71384,0.496003032,8.327455,2.818330938,203667.5525
3.6061E+14,8.506946941,0,22.21463258,48583,138781,44,67905.90145,0.489302581,8.411107,2.592917428,187377.9758
3.6061E+14,11.47679993,0,25.2883475,153511,131788,31,58962.26217,0.44740236,14.807607,3.49812862,252793.3412
3.6061E+14,8.462094781,0,21.86177311,220133,239277,52,120384.0481,0.503115837,10.904982,2.579246489,186390.0413
3.6061E+14,7.02579362,0,20.95626917,183576,219014,77,108561.8289,0.495684426,7.707481,2.141461895,154753.4029
3.6061E+14,7.613092805,0,21.48233475,125063,232370,57,110300.2999,0.474675302,11.520245,2.320470687,167689.5283
3.6061E+14,15.29326261,0,27.7394938,226083,185071,40,81375.06005,0.439696441,26.744847,4.661386445,336856.5259
3.6061E+14,8.52339828,0,22.279757,182610,232261,58,118226.0567,0.509022422,10.119257,2.597931796,187740.3407
3.6061E+14,11.91284981,0,25.09668315,238577,194774,24,87949.73584,0.451547618,14.755873,3.631036622,262397.9788
3.6061E+14,11.34678337,0,24.46010321,131780,183149,8,80200.50762,0.4378976,22.621927,3.458499571,249929.5358
3.6061E+14,12.2355409,0,25.80114045,174102,196419,44,97854.96358,0.498194999,14.149233,3.729392866,269505.7231
3.6061E+14,8.3030189,0,22.24866166,105989,115530,21,52579.88197,0.455118861,10.141225,2.530760161,182886.1618
3.6061E+14,10.61893032,0,24.45781565,176515,195022,32,92860.66466,0.476154817,14.359823,3.236649961,233897.5055
3.6061E+14,11.26280824,0,24.69292241,304004,236707,53,124401.0107,0.525548508,11.196323,3.43290395,248079.8604
3.6061E+14,12.28448907,0,25.4160348,237249,186211,10,81903.52246,0.439842557,23.809662,3.744312269,270583.8783
3.6061E+14,11.48123392,0,24.96848903,218533,213453,18,103931.1806,0.486904286,27.777878,3.4994801,252891.0063
3.6061E+14,14.24125918,0,27.06284493,300949,235245,17,129171.1418,0.549091976,68.907841,4.340735798,313684.6082
3.6061E+14,9.522615161,0,22.56921336,163975,133657,24,65384.7945,0.48919843,15.376924,2.902493101,209749.5571
3.6061E+14,9.251231139,0,23.20187411,46803,194793,13,90122.56022,0.462658105,9.800036,2.819775251,203771.9262
3.6061E+14,12.640168,0,25.76022318,175866,233603,17,119762.03,0.512673339,15.576776,3.852723206,278418.2281
3.6061E+14,9.25771239,0,23.33867808,193840,198058,35,101053.5777,0.510222145,17.47245,2.821750737,203914.6853
3.6061E+14,22.20815986,3.780586822,33.46397871,511251,253808,15,134527.9205,0.530038141,46.266047,6.769047127,489167.2736
3.6061E+14,8.388201286,0,22.35427476,169377,198408,40,103881.2409,0.523573852,18.088307,2.556723752,184762.4287
3.6061E+14,13.58259773,0,26.54265789,181884,234584,38,120867.2078,0.515240629,13.933982,4.139975788,299176.6243
3.6061E+14,9.666410546,0,22.93643719,112448,135384,25,57652.28388,0.425842669,13.330841,2.946321934,212916.8612
3.6061E+14,10.13279359,0,23.33389445,115253,134319,24,66380.96046,0.494203802,15.858409,3.088475485,223189.6313
3.6061E+14,9.609883828,0,22.70662194,137845,186169,21,86075.87411,0.462353421,18.329746,2.929092591,211671.7774
3.6061E+14,9.182246928,0,22.60851532,108909,196305,22,91133.24828,0.464243133,13.197576,2.798748864,202252.4479
3.6061E+14,11.4933317,0,24.62320596,318044,144121,8,67172.88084,0.466086697,30.768262,3.503167501,253157.4775
3.6061E+14,11.87982193,0,25.45798345,239780,148987,2,55455.74039,0.372218653,38.225387,3.620969725,261670.4914
3.6061E+14,10.64158808,0,24.24889398,145184,186847,8,91382.37625,0.489075962,21.548187,3.243556046,234396.5758
3.6061E+14,8.572960294,0,22.07798221,123573,234727,54,117626.0309,0.501118452,13.476147,2.613038298,188832.0167
3.6061E+14,9.416383632,0,23.65122758,134172,196384,41,98185.15056,0.499965122,10.90997,2.870113731,207409.652
3.6061E+14,9.319132597,0,23.17254755,134446,237560,44,110133.4627,0.463602722,14.459753,2.840471616,205267.5554
3.6061E+14,7.99975308,0,21.84051411,146572,237920,65,112496.1239,0.472831725,9.979798,2.438324739,176206.2876
3.6061E+14,9.954683183,0,23.14367702,127115,132140,14,51396.95201,0.388958317,12.162288,3.034187434,219266.4886
3.6061E+14,7.522285129,0,21.01938924,160861,233365,65,118330.8713,0.50706349,9.964791,2.292792507,165689.3561
3.6061E+14,8.339433608,0,22.06924902,218342,149299,23,69748.19918,0.467171241,9.04401,2.541859364,183688.2491
3.6061E+14,8.349619709,0,22.86145065,129830,236862,47,117218.3349,0.494880289,13.788269,2.544964087,183912.6129
3.6061E+14,6.706493948,0,21.13782319,27366,202730,25,74118.36853,0.365601384,7.800725,2.044139355,147720.3596
3.6061E+14,10.15779734,0,23.84089549,58957,172428,24,82391.03146,0.477828609,15.529276,3.096096629,223740.3757
3.6061E+14,6.876007265,0,22.41545549,15491,133915,24,60573.93323,0.452331204,5.373384,2.095807015,151454.1388
3.6061E+14,8.521043015,0,22.6151287,88570,234800,50,108380.9796,0.461588499,13.118225,2.597213911,187688.4625
3.6061E+14,8.946011255,0,22.2222433,95754,117925,13,52358.42868,0.443997699,12.573127,2.726744231,197049.0109
3.6061E+14,8.56939945,0,22.40821905,94201,234624,6,82589.37641,0.352007367,13.039813,2.611952952,188753.5839
3.6061E+14,8.097817481,0,21.41404152,107598,117959,14,53126.69165,0.450382689,9.823345,2.468214768,178366.2998
3.6061E+14,7.931391988,0,22.20377863,137489,251770,47,104300.0739,0.414267283,13.057463,2.417488278,174700.5343
3.6061E+14,8.147882097,0,21.14878739,105924,126505,13,55164.30268,0.436064208,10.260948,2.483474463,179469.0463
3.6061E+14,6.740404197,0,20.66377187,74663,253492,28,107558.3374,0.424306635,9.547642,2.054475199,148467.2825
3.6061E+14,7.256869728,0,21.00777419,71641,175678,24,72600.2786,0.413257657,7.774919,2.211893893,159843.1928
3.6061E+14,7.118617429,0,21.08166619,72798,223297,7,94722.15424,0.42419806,11.782847,2.169754592,156797.9833
3.6061E+14,7.963166873,0,21.83477585,91813,211754,16,93533.63073,0.44170892,16.106939,2.427173263,175400.4227
3.6061E+14,8.504908005,0,23.51138246,76546,234044,18,105514.0762,0.450830084,12.755532,2.59229596,187333.0653
3.6061E+14,7.752892938,0,22.75568914,27651,235357,32,84829.81201,0.360430376,6.996658,2.363081768,170768.8311
3.6061E+14,7.463625654,0,22.26710092,10936,234094,60,98901.59764,0.422486683,8.22424,2.274913099,164397.2952
3.6061E+14,6.941607482,0,18.44849939,5468,128010,19,58696.97266,0.458534276,8.155623,2.115801961,152899.0798
3.6061E+14,7.378116206,0,21.91351823,6921,233591,25,107329.9436,0.459478077,10.898489,2.24884982,162513.8242
3.6061E+14,7.888134263,0,22.51016661,7383,233198,21,107608.7211,0.461447873,9.01316,2.404303323,173747.7195
3.6061E+14,6.986532158,0,20.66747298,4706,138871,8,63933.77152,0.460382452,9.410003,2.129495002,153888.6116
3.6061E+14,7.460551092,0,20.01767663,1674,118235,12,50575.65509,0.427755361,9.10185,2.273975973,164329.5734
3.6061E+14,7.937316148,0,23.71736385,3303,97245.9,11,41974.95117,0.431637233,6.846735,2.419293962,174831.0226
3.6061E+14,7.478306307,0,22.67726153,8952,101930,6,47683.70191,0.467808319,9.606071,2.279387762,164720.6581
3.6061E+14,6.688948314,0,21.84957036,2052,125747,11,43321.23516,0.344511083,4.901097,2.038791446,147333.8913
3.6061E+14,8.824140423,0,22.66407146,3612,160586,8,76395.06316,0.475726795,10.101364,2.689598001,194364.6272
3.6061E+14,6.257244664,0,18.57603717,2673,276795,18,102912.99,0.3718022,6.631962,1.907208174,137824.9856
3.6061E+14,7.315448304,0,21.50193995,2006,232411,9,94798.50954,0.407891664,7.482381,2.229748643,161133.4718
3.6061E+14,8.646653908,0,22.60174635,22467,99080.8,34,59975.83991,0.605322524,10.485403,2.635500111,190455.2265
3.6061E+14,6.109761882,0,19.55214795,271570,180461,38,90206.79161,0.499868623,10.60433,1.862255421,134576.4611
3.6061E+14,7.537280974,0,20.66453144,127418,186404,23,66607.41852,0.357328268,6.301311,2.297363241,166019.6616
3.6061E+14,7.336403266,0,20.88110243,195323,188669,45,93528.24559,0.49572662,11.969218,2.236135715,161595.0356
3.6061E+14,6.467602031,0,19.48265119,65819,55830.8,1,21927.38339,0.392747075,18.305942,1.971325099,142458.4149
3.6061E+14,5.877301105,0,20.35426489,113056,141651,13,76576.65754,0.540600896,14.085319,1.791401377,129456.1717
3.6061E+14,9.260371654,0,21.91917216,98791,124025,7,70105.56181,0.565253472,30.416163,2.82256128,203973.2595
3.6061E+14,6.545292527,0,19.88881296,198901,147123,30,81428.01721,0.553468983,8.709759,1.995005162,144169.662
3.6061E+14,10.04139122,0,21.4024642,127226,130628,30,70155.06361,0.537059923,12.12243,3.060616043,221176.3602
3.6061E+14,8.733568107,0,22.41310627,113707,130395,3,71406.09761,0.547613771,33.860767,2.661991559,192369.6392
3.6061E+14,8.938440771,0,20.5364772,14313,41346.6,14,21035.00515,0.508748123,11.613972,2.724436747,196882.2599
3.6061E+14,12.57656924,0,25.18554419,278284,130381,1,58522.04476,0.448854087,39.922856,3.833338305,277017.3722
3.6061E+14,8.818395248,0,22.0925376,47359,107825,43,51593.21749,0.478490308,7.359167,2.687846872,194238.0813
3.6061E+14,9.201648189,0,22.41077418,35988,108940,37,51724.22791,0.474795556,7.362584,2.804662368,202679.7891
3.6061E+14,11.9242104,0,25.21311443,147120,131270,31,58176.90084,0.443185045,12.612133,3.634499331,262648.2126
3.6061E+14,17.57505204,0.743586157,29.4941248,256457,185557,14,92692.57051,0.499536911,55.835043,5.356875862,387116.2826
3.6061E+14,9.587771989,0,21.82025219,60016,80235.5,6,32960.82474,0.410801014,10.910764,2.922352902,211184.7318
3.6061E+14,10.39584734,0,23.65965965,214940,144317,18,64556.06066,0.447321249,17.591115,3.168654268,228983.7758
3.6061E+14,7.22050668,0,20.08314685,60237,38989.4,4,16521.26906,0.423737453,8.931082,2.200810436,159042.2434
3.6061E+14,12.47546894,0,25.59273358,252825,234675,38,130359.6216,0.555490025,11.473433,3.802522934,274790.4899
3.6061E+14,19.73448943,2.051091971,31.0280762,336835,146327,5,62580.04505,0.427672576,39.399836,6.015072377,434681.0563
3.6061E+14,8.99943084,0,22.63368582,95799,135106,17,62606.51202,0.463388095,18.114184,2.74302652,198225.6556
3.6061E+14,9.874710898,0,23.06973328,93893,134041,24,67132.18864,0.500833242,17.500796,3.009811882,217504.9818
3.6061E+14,9.992290334,0,23.74183112,155712,203557,35,104955.5777,0.515607803,20.193488,3.045650094,220094.8412
3.6061E+14,9.728467434,0,23.30285796,156678,119168,6,59665.74314,0.500685949,16.058579,2.965236874,214283.7552
3.6061E+14,8.541903516,0,21.68009438,163689,148635,20,55618.89454,0.374197831,12.630243,2.603572192,188147.9456
3.6061E+14,9.684096089,0,22.88818433,47927,138558,27,63959.81359,0.461610398,15.268066,2.951712488,213306.4112
3.6061E+14,6.954542608,0,20.37815767,9572,131329,38,48314.54983,0.367889421,5.569535,2.119744587,153183.9949
3.6061E+14,8.667049616,0,21.41282949,137004,123704,5,56180.93574,0.454156177,22.599518,2.641716723,190904.4719
3.6061E+14,8.186352998,0,21.06906501,49592,62311.6,1,30015.59694,0.481701592,49.884222,2.495200394,180316.4243
3.6061E+14,7.952589905,0,22.13198818,95164,118157,29,50194.41219,0.42481116,8.875776,2.423949403,175167.4495
3.6061E+14,8.543673949,0,21.22350696,64959,64957.1,14,33137.53707,0.510144958,27.082087,2.60411182,188186.942
3.6061E+14,6.621179694,0,20.83496825,37910,239341,18,96758.95502,0.404272377,6.417029,2.018135571,145841.1881
3.6061E+14,6.804231145,0,20.67480566,37433,236073,38,104541.7298,0.442836452,7.999538,2.073929653,149873.1646
3.6061E+14,7.136167442,0,20.01878064,5497,203171,32,81243.47636,0.399877327,5.994206,2.175103836,157184.5481
3.6061E+14,7.645876593,0,22.58664099,4204,155663,18,73009.63465,0.46902369,9.665691,2.330463186,168411.6392
3.6061E+14,8.667689734,0,24.67359582,1597,341029,1,301113.0599,0.882954411,26.027012,2.641911831,190918.5714
3.6061E+14,7.259399785,0,24.20281027,5439,234216,31,93837.33303,0.400644418,7.389557,2.212665054,159898.9211
3.6061E+14,6.845014535,0,23.18300809,6937,145736,11,67767.47353,0.465001602,9.447203,2.08636043,150771.4785
3.6061E+14,7.658976052,0,20.15138419,1083,119853,8,50233.22996,0.419123676,8.257519,2.334455901,168700.174
3.6061E+14,7.89318173,0,28.73199673,2637,83415.7,6,37033.56119,0.44396392,8.718092,2.405841791,173858.8974
3.6061E+14,7.457406551,0,18.56270924,2700,72566.7,4,33201.59413,0.457532093,9.741407,2.273017517,164260.3103
3.6061E+14,7.794681888,0,21.14091139,1791,110104,19,47204.26367,0.42872433,6.510398,2.37581904,171689.294
3.6061E+14,9.83817759,0,28.36635559,1740,129850,6,58890.43321,0.453526632,8.531639,2.99867653,216700.2822
3.6061E+14,6.954068997,0,19.56140422,4209,146254,7,60694.36261,0.414992839,9.289401,2.11960023,153173.5629
3.6061E+14,9.654412701,0,22.71335808,7182,123803,1,47086.11499,0.380330969,9.137204,2.942664991,212652.5911
3.6061E+14,6.364916643,0,19.02365476,48898,64290.4,19,30842.80578,0.479742011,8.150134,1.940026593,140196.6187
3.6061E+14,5.346933594,0,18.16372538,97469,116117,22,52291.20949,0.450332074,7.232409,1.62974536,117774.0499
3.6061E+14,7.97742172,0,21.04597004,36564,80708.7,16,43961.78283,0.544696951,10.742668,2.43151814,175714.4066
3.6061E+14,5.9963947,0,19.61893626,283400,222111,35,100513.9007,0.452539049,9.895206,1.827701105,132079.3828
3.6061E+14,7.30529098,0,21.08035555,39615,51988.2,18,23108.35587,0.444492325,8.094652,2.226652691,160909.7419
3.6061E+14,10.00220665,0,23.86154782,164853,145061,23,63931.94893,0.440724584,16.450535,3.048672586,220313.2626
3.6061E+14,9.491008218,0,22.5582642,200570,101301,5,48408.65957,0.477869513,25.480742,2.892859305,209053.3679
3.6061E+14,8.572024564,0,23.07643073,22744,52859.3,20,22578.26975,0.427139023,11.598202,2.612753087,188811.4059
3.6061E+14,5.60127009,0,18.64202452,5891,94819.8,4,38753.92361,0.408711299,13.467692,1.707267123,123376.184
3.6061E+14,7.319982312,0,23.7231143,3246,144570,7,71307.15354,0.493236173,10.727412,2.231130609,161233.34
3.6061E+14,6.352509402,0,18.32197689,6482,104109,5,46934.80961,0.450823748,7.69552,1.936244866,139923.3311
3.6061E+14,7.810410253,0,22.8381787,2080,107803,23,44036.61399,0.408491545,5.905229,2.380613045,172035.7343
3.6061E+14,9.14871,0,23.18324053,45235,113390,20,64730.01894,0.570861795,12.734591,2.788526808,201513.7479
3.6061E+14,9.213500914,0,23.60973685,116231,150954,13,74629.16797,0.494383507,15.038239,2.808275079,202940.8627
3.6061E+14,9.409199085,0,23.70048157,52160,85319.7,3,38436.79619,0.45050318,25.140512,2.867923881,207251.4018
3.6061E+14,8.809547479,0,22.32513574,168716,81626,2,35070.88195,0.429653321,33.714984,2.685150072,194043.1962
3.6061E+14,5.160752311,0,17.70903162,4440,72817.7,2,29031.75694,0.398690936,7.665858,1.572997304,113673.1343
3.6061E+14,6.363376594,0,20.25034813,51417,109577,30,58041.79034,0.529689537,8.629158,1.939557186,140162.6969
3.6061E+14,7.350471517,0,19.68963294,39842,98864.1,25,52477.5524,0.530804937,9.142289,2.240423718,161904.9094
3.6061E+14,7.324784206,0,19.7873947,86745,153654,34,72283.8998,0.470432919,10.69395,2.232594226,161339.1088
3.6061E+14,5.817568231,0,20.56865801,15225,131050,8,55341.80303,0.42229533,9.071103,1.773194797,128140.4676
3.6061E+14,6.771126294,0,22.05867378,16986,30479.5,4,12457.83284,0.408728255,9.864988,2.063839294,149143.9817
3.6061E+14,6.804236258,0,19.29559686,48406,71079.7,7,23867.91034,0.335790814,5.943835,2.073931212,149873.2772
3.6061E+14,5.997384561,0,20.02363183,13352,141209,23,53870.79487,0.381496894,9.62023,1.828002814,132101.1859
3.6061E+14,7.296556371,0,20.2042135,9135,29197.7,8,10356.66033,0.354708088,6.780484,2.223990382,160717.3493
3.6061E+14,5.892502415,0,20.23024427,11599,331494,2,152905.8644,0.461262841,29.608732,1.796034736,129791.0029
3.6061E+14,7.073674753,0,18.94178678,125886,87119.4,33,38400.87096,0.440784383,7.027619,2.156056065,155808.055
3.6061E+14,7.656658297,0,22.00699936,22387,84664.2,19,44488.23389,0.52546689,8.861177,2.333749449,168649.1221
3.6061E+14,6.651808443,0,20.05861575,109507,187214,38,66516.40976,0.35529613,5.697744,2.027471213,146515.8311
3.6061E+14,7.042773008,0,20.93004103,156191,180961,48,91223.85976,0.504107845,8.455375,2.146637213,155127.3988
3.6061E+14,6.722730412,0,20.76739766,244921,217655,27,103156.9225,0.473946946,11.301138,2.04908823,148077.9915
3.6061E+14,9.32902816,0,21.71427868,55498,70975.4,8,26133.37496,0.368203278,6.372654,2.843487783,205485.5197
3.6061E+14,6.529669439,0,20.40389625,204449,194287,59,77417.31326,0.398468828,5.967086,1.990243245,143825.5405
3.6061E+14,8.818952307,0,23.34410751,80684,192844,11,81037.72655,0.420224257,18.803321,2.688016663,194250.3513
3.6061E+14,8.756340684,0,21.75768149,216211,131016,28,64561.86188,0.492778454,13.185467,2.66893264,192871.2386
3.6061E+14,8.794619122,0,23.44813385,241069,211658,26,101514.5586,0.479615978,22.759735,2.680599908,193714.3773
3.6061E+14,9.40015407,0,21.28269634,25893,106982,39,56939.50841,0.532234473,7.836932,2.865166961,207052.1721
3.6061E+14,8.052548593,0,21.78278914,379620,258764,53,118222.8991,0.456875373,11.899982,2.454416811,177369.1861
3.6061E+14,16.47970313,0.385375823,28.20477067,256758,184516,12,85697.78114,0.464446341,36.652567,5.023013514,362989.6173
3.6061E+14,11.38386428,0,24.27415222,237267,196424,42,87815.0534,0.447068858,13.616387,3.469801831,250746.2971
3.6061E+14,13.74315499,0,26.4856528,198023,182905,23,112387.5812,0.614458769,29.218895,4.188913642,302713.1334
3.6061E+14,9.508567325,0,23.65668564,89732,114418,16,44587.97023,0.389693669,10.153286,2.898211321,209440.133
3.6061E+14,10.66170804,0,24.11115298,183003,196196,20,104525.5544,0.532760884,17.952236,3.249688611,234839.7475
3.6061E+14,8.38486137,0,22.23085562,130726,146382,38,68537.42368,0.468209368,7.567593,2.555705746,184688.8622
3.6061E+14,15.21425935,0,26.62896062,276918,214843,13,81037.14846,0.377192408,27.275346,4.637306251,335116.3633
3.6061E+14,9.622233571,0,22.82375033,170050,198586,29,94824.92167,0.477500537,14.489541,2.932856792,211943.7986
